2013.04,938275.20,319583.18,586092.84
2013.05,981419.73,320426.19,592042.01
2013.06,970765.77,321365.49,592136.63
2013.07,1002603.03,322333.79,596924.35
2013.08,1005427.36,323358.17,598610.38
2013.09,1017693.40,324338.04,601240.30
2013.10,1039495.61,325303.01,604853.22
2013.11,1079842.64,326322.63,610460.41
2013.12,1096535.66,327420.73,613668.56
2014.01,1107436.53,328424.25,616037.27
2014.02,1106304.97,329431.34,617335.87
2014.03,1136678.80,330459.88,621479.61
2014.04,1139272.43,331470.64,623115.03
2014.05,1157002.83,332436.40,626003.59
2014.06,1194229.83,333419.94,630593.50
2014.07,1212368.96,334413.89,633515.16
2014.08,1207505.30,335349.49,634406.96
2014.09,1229244.83,336328.84,637600.80
2014.10,1197068.00,337265.38,636231.26
2014.11,1265561.05,338158.21,643281.70
2014.12,1273872.11,339051.81,645193.92
2015.01,1260071.00,339804.05,645241.82
2015.02,1295956.65,340658.41,649005.86
2015.03,1296989.22,341494.60,650243.42
2015.04,1308672.19,342362.87,652280.62
2015.05,1321770.68,343257.72,654456.04
2015.06,1316332.81,344218.80,655449.95
2015.07,1315592.75,345135.29,656694.67
2015.08,1284058.81,346061.22,655801.92
2015.09,1226597.15,346937.23,652918.22
2015.10,1279765.87,347846.82,658152.24
2015.11,1317538.50,348776.01,662181.61
2015.12,1303340.66,349724.64,662528.20
2016.01,1220138.57,350581.46,658665.50
2016.02,1213751.38,351385.60,659368.41
2016.03,1291148.67,352200.27,665546.84
2016.04,1327950.39,353035.23,668996.91
2016.05,1324226.85,353876.16,669958.37
2016.06,1338635.40,354607.52,671836.19
2016.07,1383010.33,355332.38,675501.62
2016.08,1399878.33,356096.03,677550.97
2016.09,1394058.92,356866.61,678286.14
2016.10,1387330.15,357705.72,679080.12
2016.11,1404277.93,358714.53,681544.78
2016.12,1459908.91,359742.10,686286.37
2017.01,1481182.17,360785.16,688845.20
2017.02,1519601.05,361809.61,692159.96
2017.03,1546459.57,362833.71,694913.46
2017.04,1544405.08,363829.60,696304.27
2017.05,1570822.72,364802.23,698937.46
2017.06,1599005.38,365806.44,701689.48
2017.07,1615101.68,366810.14,703894.60
2017.08,1619422.70,367761.97,705492.66
2017.09,1646478.33,368782.59,708199.49
2017.10,1691756.88,369816.87,711700.32
2017.11,1718928.58,370864.92,714423.48
2017.12,1768739.69,371911.98,718073.54
